Date,City,Accidents,lat,lng
2017-04,La Mirada,10,33.9025,-118.0093
2017-04,Lake Villa,10,42.4184,-88.0836
2017-04,Milton,10,34.1353,-84.3139
2017-04,Narberth,10,40.0077,-75.2634
2017-04,Northville,10,42.4355,-83.489
2017-04,Novato,10,38.092,-122.5575
2017-04,Old Westbury,10,40.7866,-73.5975
2017-04,Palmetto,10,27.5251,-82.5749
2017-04,Peabody,10,42.5335,-70.9725
2017-04,Phillipsburg,10,40.6894,-75.1821
2017-04,Quincy,10,42.2506,-71.0187
2017-04,Rocky Hill,10,40.4001,-74.6405
2017-04,Round Lake,10,42.3435,-88.1059
2017-04,Secaucus,10,40.781,-74.0659
2017-04,Thousand Oaks,10,34.1914,-118.8756
2017-04,Trumbull,10,40.6801,-98.2734
2017-04,Victorville,10,34.5277,-117.3536
2017-04,Wappingers Falls,10,41.5984,-73.9181
2017-04,Waxahachie,10,32.4035,-96.8446
2017-04,Wayne,10,42.2774,-83.3877
2017-04,Aldie,9,38.9761,-77.645
2017-04,Ashland,9,37.6942,-122.1159
2017-04,Bayside,9,43.1827,-87.9017
2017-04,Baytown,9,29.7587,-94.9671
2017-04,Bloomfield,9,36.7401,-107.9734
2017-04,Broomall,9,39.9688,-75.354
2017-04,Cabazon,9,33.9127,-116.7828
2017-04,Calimesa,9,33.9874,-117.0542
2017-04,Calistoga,9,38.5818,-122.5824
2017-04,Central Valley,9,38.6991,-112.0967
2017-04,Commerce,9,33.9963,-118.1519
2017-04,Crockett,9,31.3177,-95.4564
2017-04,Davie,9,26.0789,-80.287
2017-04,Delhi,9,37.4306,-120.7759
2017-04,Easton,9,40.6858,-75.2209
2017-04,Elmwood Park,9,41.9225,-87.8163
2017-04,Folsom,9,38.6668,-121.1422
2017-04,Fort Myers Beach,9,26.4308,-81.9146
2017-04,Fort Pierce,9,27.4255,-80.3431
2017-04,Fresno,9,36.783,-119.7939
2017-04,Frisco,9,33.156,-96.8216
2017-04,Golden,9,39.7406,-105.2118
2017-04,Greenbelt,9,38.9953,-76.8885
2017-04,Haltom City,9,32.8176,-97.2707
2017-04,Hamtramck,9,42.3954,-83.0559
2017-04,Huntington,9,38.4109,-82.4345
2017-04,Iowa City,9,41.6559,-91.5303
2017-04,Jessup,9,39.1488,-76.7772
2017-04,Longview,9,32.5193,-94.7622
2017-04,Malvern,9,34.3734,-92.8205
2017-04,Marshall,9,32.537,-94.3515
2017-04,Menifee,9,33.6909,-117.1849
2017-04,Monroe,9,32.5185,-92.0774
2017-04,Myersville,9,39.5062,-77.569
2017-04,Norfolk,9,36.8945,-76.259
2017-04,North Port,9,27.0576,-82.1977
2017-04,Oakdale,9,44.9876,-92.9641
2017-04,Ojai,9,34.4488,-119.2469
2017-04,Palm Desert,9,33.7378,-116.3695
2017-04,Papillion,9,41.1511,-96.0665
2017-04,Paramus,9,40.9455,-74.0712
2017-04,Pinellas Park,9,27.8589,-82.7078
2017-04,Princeton,9,25.5396,-80.3971
2017-04,Richardson,9,32.9716,-96.7093
2017-04,Roslyn Heights,9,40.7788,-73.6396
2017-04,Rowlett,9,32.9155,-96.5489
2017-04,San Fernando,9,34.2886,-118.4362
2017-04,San Jacinto,9,33.797,-116.9916
2017-04,Signal Hill,9,33.803,-118.1681
2017-04,Stevenson Ranch,9,34.3894,-118.5883
2017-04,Taylor,9,42.226,-83.2688
2017-04,Urbandale,9,41.639,-93.7812
2017-04,Utica,9,43.0962,-75.2261
2017-04,Vail,9,32.0217,-110.6937
2017-04,Valley Stream,9,40.6647,-73.7043
2017-04,Vero Beach,9,27.6463,-80.393
2017-04,Virginia Beach,9,36.7335,-76.0435
2017-04,Williams,9,39.1498,-122.1389
2017-04,Woodbine,9,39.2283,-74.8096
2017-04,Yorba Linda,9,33.889,-117.7714
2017-04,Alta,8,42.6717,-95.3045
2017-04,Beach Park,8,42.426,-87.8583
2017-04,Bellaire,8,29.704,-95.4621
2017-04,Belton,8,38.8192,-94.5335
2017-04,Beltsville,8,39.0394,-76.9211
2017-04,Big Bear City,8,34.2536,-116.7903
2017-04,Bonita,8,32.6651,-117.0296
2017-04,Burns,8,43.5883,-119.0612
2017-04,Camp Hill,8,40.2422,-76.9274
2017-04,Ceres,8,37.5952,-120.962
2017-04,Charlestown,8,38.427,-85.6677
2017-04,Christmas,8,28.5605,-81.0201
2017-04,Clarksville,8,36.5692,-87.3413
2017-04,College Park,8,38.996,-76.9337
2017-04,Cranford,8,40.6548,-74.3053
2017-04,Cromwell,8,41.4033,-85.6142
2017-04,Danbury,8,41.4015,-73.4709
2017-04,Deerfield,8,42.1654,-87.8516
2017-04,Deltona,8,28.905,-81.2137
2017-04,East Providence,8,41.8065,-71.3565
2017-04,Germantown,8,39.1755,-77.2643
2017-04,Granite Bay,8,38.7601,-121.1714
2017-04,Graysville,8,33.6567,-86.9665
2017-04,Greenville,8,34.8354,-82.3646
2017-04,Hackettstown,8,40.854,-74.8257
2017-04,Hillburn,8,41.1263,-74.1706
2017-04,Hobe Sound,8,27.0729,-80.1425
2017-04,Issaquah,8,47.5439,-122.0471
2017-04,Iva,8,34.3071,-82.6636
2017-04,Kalamazoo,8,42.2749,-85.5882
2017-04,Kingwood,8,39.4719,-79.6822
2017-04,La Verne,8,34.1207,-117.7703
2017-04,Larchmont,8,40.9258,-73.7531
2017-04,Lemoyne,8,40.2442,-76.8991
2017-04,Littleton,8,39.5915,-105.0188
2017-04,Lowell,8,42.6389,-71.3217
2017-04,Massapequa,8,40.6676,-73.4706
2017-04,Mentone,8,34.0609,-117.1108
2017-04,Micanopy,8,29.506,-82.2806
2017-04,Monterey,8,36.5919,-121.8808
2017-04,Morristown,8,36.2043,-83.3001
2017-04,Nappanee,8,41.4451,-85.994
2017-04,Newnan,8,33.3767,-84.7761
2017-04,Newton,8,42.3316,-71.2085
2017-04,Ormond Beach,8,29.2985,-81.1014
2017-04,Oroville,8,39.4999,-121.5634
2017-04,Palm City,8,27.1735,-80.2862
2017-04,Palm Coast,8,29.5389,-81.2457
2017-04,Parkville,8,39.3832,-76.5519
2017-04,Plano,8,33.0502,-96.7486
2017-04,Pollock Pines,8,38.7575,-120.5921
2017-04,Port Huron,8,42.9821,-82.4388
2017-04,Port Richey,8,28.2759,-82.7254
2017-04,Punta Gorda,8,26.8941,-82.0513
2017-04,Randolph,8,43.5397,-89.0029
2017-04,Redmond,8,47.6763,-122.1169
2017-04,Rensselaer,8,42.6465,-73.7328
2017-04,Ronkonkoma,8,40.8037,-73.1246
2017-04,Saginaw,8,43.4199,-83.9501
2017-04,San Carlos,8,37.4982,-122.2677
2017-04,Scarsdale,8,40.9902,-73.7773
2017-04,Shingle Springs,8,38.6665,-120.9371
2017-04,Soledad,8,36.4432,-121.3426
2017-04,Spring Grove,8,42.4545,-88.2399
2017-04,Stamford,8,41.1039,-73.5585
2017-04,Streamwood,8,42.0209,-88.1779
2017-04,Sun City,8,33.6165,-112.2819
2017-04,Temple,8,31.1068,-97.3891
2017-04,Temple Hills,8,38.8106,-76.9495
2017-04,Tinley Park,8,41.567,-87.8049
2017-04,Toledo,8,41.6638,-83.5827
2017-04,Tulsa,8,36.1283,-95.9042
2017-04,Valhalla,8,41.0773,-73.7778
2017-04,Villanova,8,40.0405,-75.341
2017-04,Wantagh,8,40.6686,-73.5104
2017-04,West Chester,8,39.9601,-75.6058
2017-04,Angwin,7,38.5776,-122.4513
2017-04,Armonk,7,41.1319,-73.7138
2017-04,Bellefonte,7,40.9141,-77.7683
2017-04,Benson,7,31.9157,-110.3257
2017-04,Boron,7,35.0161,-117.6661
2017-04,Byron,7,44.0378,-92.6409
2017-04,Chappaqua,7,41.1575,-73.766
2017-04,Chelsea,7,42.3959,-71.0325
2017-04,Chino Hills,7,33.9508,-117.7254
2017-04,Colfax,7,46.9029,-117.34
2017-04,Commack,7,40.8435,-73.2833
2017-04,Conroe,7,30.3238,-95.4824
2017-04,Conyers,7,33.6646,-83.9966
2017-04,Crestline,7,34.2486,-117.2887
2017-04,Delaware,7,40.2851,-83.0741
2017-04,Derwood,7,39.1136,-77.151
2017-04,East Rutherford,7,40.8179,-74.0854
2017-04,Euless,7,32.8508,-97.08
2017-04,Flourtown,7,40.1039,-75.2069
2017-04,Gettysburg,7,39.8304,-77.2339
2017-04,Gibsonton,7,27.826,-82.3761
2017-04,Gloucester City,7,39.8924,-75.1172
2017-04,Goshen,7,41.5743,-85.8309
2017-04,Hastings,7,40.5961,-98.39
2017-04,Huntington Station,7,40.8446,-73.405
2017-04,Jasper,7,38.3933,-86.9402
2017-04,Joliet,7,41.5188,-88.1499
2017-04,Jupiter,7,26.92,-80.1128
2017-04,Lauderhill,7,26.1605,-80.2241
2017-04,Laurens,7,34.5022,-82.0207
2017-04,Leander,7,30.5728,-97.8618
2017-04,Leechburg,7,40.6302,-79.6022
2017-04,Lincolnshire,7,42.1958,-87.9182
2017-04,Lindenhurst,7,40.6858,-73.371
2017-04,Maple Heights,7,41.4094,-81.5625
2017-04,Matthews,7,35.1195,-80.7101
2017-04,Mercer Island,7,47.5661,-122.232
2017-04,Merrick,7,40.6515,-73.5535
2017-04,Morrisville,7,35.8368,-78.8348
2017-04,Mount Joy,7,40.1106,-76.5065
2017-04,Murfreesboro,7,35.849,-86.4121
2017-04,New Braunfels,7,29.6994,-98.1148
2017-04,Norco,7,33.9252,-117.5498
2017-04,North Salem,7,39.86,-86.6437
2017-04,Oakbrook Terrace,7,41.8538,-87.9691
2017-04,Ocoee,7,28.5796,-81.5332
2017-04,Palm Bay,7,27.9631,-80.6593
2017-04,Pickerington,7,39.889,-82.7678
2017-04,Plainfield,7,40.6154,-74.4157
2017-04,Port Charlotte,7,26.9918,-82.114
2017-04,Ridgewood,7,40.9821,-74.1127
2017-04,Rutherford,7,40.8203,-74.1057
2017-04,Salisbury,7,38.3756,-75.5865
2017-04,San Juan Bautista,7,36.845,-121.5371
2017-04,San Pedro,7,25.9812,-97.5882
2017-04,Santee,7,32.8554,-116.9851
2017-04,Sheridan,7,44.7961,-106.9642
2017-04,Shippensburg,7,40.0484,-77.5227
2017-04,Snohomish,7,47.9276,-122.0969
2017-04,Strasburg,7,38.9961,-78.3549
2017-04,Sugar Land,7,29.5935,-95.6358
2017-04,Sykesville,7,39.3716,-76.9716
2017-04,Thonotosassa,7,28.0464,-82.291
2017-04,Tucson,7,32.1541,-110.8787
2017-04,Ukiah,7,39.1464,-123.2105
2017-04,Waterford,7,37.6429,-120.7553
2017-04,Wildwood,7,38.58,-90.6698
2017-04,Willits,7,39.4047,-123.3494
2017-04,Willow Street,7,39.981,-76.2706
2017-04,Wilton,7,38.413,-121.2127
2017-04,Woodlyn,7,39.8774,-75.3445
2017-04,Yucaipa,7,34.0336,-117.0429
2017-04,Abbeville,6,29.9751,-92.1265
2017-04,Aberdeen,6,45.4649,-98.4686
2017-04,Abingdon,6,36.709,-81.9713
2017-04,Ames,6,42.0256,-93.6217
2017-04,Athens,6,33.9508,-83.3689
2017-04,Atwater,6,37.3529,-120.5959
2017-04,Battle Creek,6,42.2985,-85.2296
2017-04,Bedminster,6,40.6745,-74.6592
2017-04,Bellingham,6,48.7548,-122.469
2017-04,Bellmore,6,40.6569,-73.5285
2017-04,Bolingbrook,6,41.6901,-88.1021
2017-04,Brisbane,6,37.6902,-122.4021
2017-04,Brockton,6,42.0821,-71.0242
2017-04,Buda,6,30.0758,-97.8487
2017-04,Bushnell,6,28.686,-82.1165
2017-04,Cambridge,6,42.3759,-71.1185
2017-04,Cary,6,35.7819,-78.8195
2017-04,Castroville,6,36.7649,-121.7534
2017-04,Center Line,6,42.4805,-83.0274
2017-04,Chalfont,6,40.2893,-75.2095
2017-04,Chesapeake,6,36.6778,-76.3023
2017-04,Cheshire,6,44.1901,-123.2834
2017-04,Clarendon Hills,6,41.7981,-87.9568
2017-04,Colchester,6,40.4256,-90.7922
2017-04,Deer Park,6,29.6898,-95.1151
2017-04,Duluth,6,46.7756,-92.1393
2017-04,Eden Prairie,6,44.8488,-93.4595
2017-04,Elkhorn,6,42.6713,-88.5377
2017-04,Ellicott City,6,39.2774,-76.8345
2017-04,Florence,6,34.178,-79.7898
2017-04,Forestville,6,38.8518,-76.8708
2017-04,Geyserville,6,38.7173,-122.9034
2017-04,Gilbertsville,6,40.3219,-75.609
2017-04,Glen Ellen,6,38.3564,-122.5412
2017-04,Goodrich,6,42.9147,-83.5092
2017-04,Great Falls,6,47.5022,-111.2996
2017-04,Greencastle,6,39.6432,-86.8418
2017-04,Griffin,6,33.2418,-84.2748
2017-04,Guilford,6,40.1685,-94.7358
2017-04,Hemlock,6,43.4186,-84.2311
2017-04,Henderson,6,36.0133,-115.0381
2017-04,Hodges,6,34.334,-87.9299
2017-04,Hopkins,6,44.9259,-93.4056
2017-04,Huron,6,44.3623,-98.2094
2017-04,Keasbey,6,40.5143,-74.3078
2017-04,Lacey,6,47.0462,-122.7933
2017-04,Lakeport,6,39.0392,-122.9218
2017-04,Leawood,6,38.9075,-94.6258
2017-04,Lincoln Park,6,42.2432,-83.1811
2017-04,Littlerock,6,34.5232,-117.9808
2017-04,Live Oak,6,36.986,-121.9804
2017-04,London,6,39.8935,-83.4375
2017-04,Longmont,6,40.1686,-105.1005
2017-04,Marina,6,36.681,-121.7892
2017-04,Melrose Park,6,41.903,-87.8636
2017-04,Meridian,6,43.6116,-116.3977
2017-04,Metuchen,6,40.5424,-74.3628
2017-04,Millbrae,6,37.5994,-122.4023
2017-04,Montgomery,6,32.3482,-86.2668
2017-04,Monticello,6,45.2991,-93.7996
2017-04,Moraine,6,39.6983,-84.2458
2017-04,Morton Grove,6,42.0423,-87.789
2017-04,Mountain Center,6,33.7112,-116.7248
2017-04,New City,6,41.1542,-73.9912
2017-04,New Holland,6,40.1008,-76.09
2017-04,North East,6,39.6076,-75.9414
2017-04,North Little Rock,6,34.7807,-92.2371
2017-04,North Richland Hills,6,32.8604,-97.218
2017-04,Northbrook,6,42.1292,-87.8352
2017-04,Otisville,6,41.4714,-74.5397
2017-04,Oxford,6,34.3627,-89.5336
2017-04,Parkton,6,34.9028,-79.0113
2017-04,Paterson,6,40.9147,-74.1624
2017-04,Pendleton,6,45.6757,-118.8201
2017-04,Petersburg,6,37.2043,-77.3913
2017-04,Pleasantville,6,39.39,-74.5169
2017-04,Pomaria,6,34.2677,-81.4192
2017-04,Posen,6,41.629,-87.6859
2017-04,Rancho Santa Fe,6,33.024,-117.1992
2017-04,Rialto,6,34.1175,-117.3892
2017-04,Richland,6,46.2824,-119.2939
2017-04,Rio Vista,6,38.1765,-121.7025
2017-04,Round Rock,6,30.527,-97.6642
2017-04,Royal City,6,46.9018,-119.6205
2017-04,Saluda,6,34.0009,-81.7713
2017-04,Schiller Park,6,41.9586,-87.8693
2017-04,Shreve,6,40.6813,-82.0217
2017-04,Silverado,6,33.7482,-117.6285
2017-04,Somerville,6,42.3908,-71.1014
2017-04,Soquel,6,36.9978,-121.9483
2017-04,South Holland,6,41.5977,-87.6022
2017-04,South Pasadena,6,34.1103,-118.1573
2017-04,Spanaway,6,47.0979,-122.4233
2017-04,Sterling Heights,6,42.5809,-83.0305
2017-04,Stevensville,6,38.9745,-76.3184
2017-04,Stratford,6,39.829,-75.0156
2017-04,Suitland,6,38.8492,-76.9225
2017-04,Syosset,6,40.8157,-73.502
2017-04,Towson,6,39.3944,-76.619
2017-04,Vincennes,6,38.6759,-87.5102
2017-04,Wakefield,6,38.823,-77.2406
2017-04,Warrenton,6,38.7176,-77.7976
2017-04,Waukesha,6,43.0087,-88.2464
2017-04,Webster,6,29.5317,-95.1188
2017-04,West Lake Hills,6,30.292,-97.8083
2017-04,Whitewater,6,42.8372,-88.7341
2017-04,Williamsport,6,41.2399,-77.037
2017-04,Williamston,6,35.8465,-77.0661
2017-04,Wilmette,6,42.0771,-87.7282
2017-04,Windham,6,41.2375,-81.0373
2017-04,Woburn,6,42.4869,-71.1543
2017-04,Wytheville,6,36.953,-81.0881
2017-04,Acworth,5,34.0566,-84.6716
2017-04,Apollo Beach,5,27.7618,-82.4003
2017-04,Arbuckle,5,39.0141,-122.061
2017-04,Asheville,5,35.5707,-82.5537
2017-04,Attleboro,5,41.9311,-71.295
2017-04,Avon,5,41.4485,-82.0187
2017-04,Avondale Estates,5,33.7699,-84.2648
2017-04,Beech Island,5,33.4288,-81.8905
2017-04,Belle Vernon,5,40.1256,-79.8671
2017-04,Bellerose,5,40.7243,-73.7167
2017-04,Bensenville,5,41.9579,-87.9442
2017-04,Bonsall,5,33.2764,-117.1941
2017-04,Boulder Creek,5,37.1341,-122.1272
2017-04,Bountiful,5,40.8721,-111.8647
2017-04,Boys Town,5,41.2558,-96.1292
2017-04,Branford,5,29.9623,-82.9243
2017-04,Bridgeview,5,41.7403,-87.8067
2017-04,Bridgeville,5,40.3578,-80.1061
2017-04,Bridgewater,5,38.3862,-78.9674
2017-04,Brookfield,5,43.064,-88.1231
2017-04,Burnsville,5,44.7648,-93.2793
2017-04,Calumet City,5,41.6134,-87.5505
2017-04,Chehalis,5,46.6638,-122.965
2017-04,Claxton,5,32.1613,-81.9094
2017-04,Clayton,5,35.659,-78.4498
2017-04,Clermont,5,28.5325,-81.7208
2017-04,Cloverdale,5,38.7962,-123.0152
2017-04,Corte Madera,5,37.9238,-122.5128
2017-04,Cotati,5,38.3278,-122.7092
2017-04,Cumming,5,34.2063,-84.1339
2017-04,Duncan,5,34.5408,-97.9215
2017-04,Essex,5,39.3021,-76.4449
2017-04,Eureka,5,40.7943,-124.1564
2017-04,Fayetteville,5,36.0714,-94.1661
2017-04,Forest Lake,5,45.2536,-92.9582
2017-04,Forsyth,5,33.0352,-83.939
2017-04,Fox Lake,5,42.4239,-88.1844
2017-04,Georgetown,5,30.666,-97.6966
2017-04,Gonzales,5,30.2132,-90.9234
2017-04,Grand Terrace,5,34.0312,-117.3132
2017-04,Grandville,5,42.9004,-85.7564
2017-04,Gray,5,29.678,-90.7831
2017-04,Gustine,5,37.2545,-120.9949
2017-04,Hammonton,5,39.6572,-74.7678
2017-04,Harlem,5,33.4275,-82.3131
2017-04,Harriman,5,35.9307,-84.5602
2017-04,Harvey,5,41.6076,-87.652
2017-04,Hawaiian Gardens,5,33.8304,-118.0728
2017-04,Haymarket,5,38.8121,-77.6363
2017-04,Healdsburg,5,38.6224,-122.8651
2017-04,Honea Path,5,34.4476,-82.395
2017-04,Hughesville,5,38.5376,-76.7748
2017-04,Inver Grove Heights,5,44.8247,-93.0596
2017-04,Jefferson,5,34.1373,-83.6021
2017-04,Kenosha,5,42.5865,-87.8773
2017-04,Kingston,5,41.9295,-73.9968
2017-04,Kirkwood,5,38.5788,-90.4203
2017-04,La Honda,5,37.3182,-122.2651
2017-04,La Palma,5,33.8504,-118.0407
2017-04,La Vista,5,41.1816,-96.0664
2017-04,LaGrange,5,33.0274,-85.0384
2017-04,Lakeville,5,44.6774,-93.252
2017-04,Langhorne,5,40.1777,-74.9212
2017-04,Larkspur,5,37.9393,-122.5312
2017-04,Lenhartsville,5,40.5721,-75.8892
2017-04,Leonardtown,5,38.3039,-76.6395
2017-04,Lockeford,5,38.1508,-121.1554
2017-04,Mansfield,5,40.7656,-82.5275
2017-04,Maricopa,5,33.0408,-112.0011
2017-04,Marlborough,5,42.3494,-71.5468
2017-04,Maryland Heights,5,38.7189,-90.4749
2017-04,Merion Station,5,40.0035,-75.2501
2017-04,Mint Hill,5,35.1783,-80.6528
2017-04,Mission,5,26.2039,-98.3256
2017-04,Mokena,5,41.5327,-87.8781
2017-04,Monmouth Junction,5,40.3754,-74.5582
2017-04,Moorpark,5,34.2861,-118.8768
2017-04,Mount Kisco,5,41.2016,-73.7281
2017-04,Neenah,5,44.1669,-88.4767
2017-04,New Brunswick,5,40.487,-74.445
2017-04,New Cumberland,5,40.2297,-76.8764
2017-04,North Miami,5,25.9008,-80.1686
2017-04,Norwood,5,39.1605,-84.4535
2017-04,Odessa,5,31.8801,-102.3448
2017-04,Orangeburg,5,33.4928,-80.8671
2017-04,Osseo,5,45.1179,-93.3991
2017-04,Pala,5,33.3639,-117.0675
2017-04,Peoria,5,40.752,-89.6154
2017-04,Pine Grove,5,40.5535,-76.386
2017-04,Plainview,5,40.7832,-73.4732
2017-04,Pleasant Valley,5,39.4504,-80.1552
2017-04,Port Allen,5,30.4456,-91.2098
2017-04,Port Chester,5,41.0051,-73.668
2017-04,Port Orange,5,29.1085,-81.0137
2017-04,Portage,5,42.2,-85.5906
2017-04,Poughkeepsie,5,41.695,-73.9211
2017-04,Prosperity,5,37.8385,-81.1986
2017-04,Redford,5,44.6063,-73.8114
2017-04,Reynoldsburg,5,39.9588,-82.7943
2017-04,Ridgefield,5,40.8313,-74.0147
2017-04,Ridgefield Park,5,40.8543,-74.0201
2017-04,Santa Paula,5,34.3545,-119.0656
2017-04,Sebring,5,27.477,-81.453
2017-04,Severn,5,39.1355,-76.6956
2017-04,Smithtown,5,36.2326,-80.5711
2017-04,Somers,5,42.6411,-87.8919
2017-04,Somis,5,34.2652,-118.9984
2017-04,South Salem,5,39.3372,-83.3067
2017-04,Southport,5,33.9411,-78.0205
2017-04,Sparks,5,39.5736,-119.7161
2017-04,St. Petersburg,5,27.7931,-82.6652
2017-04,Statesville,5,35.7842,-80.8713
2017-04,Sumner,5,47.2189,-122.2338
2017-04,Suwanee,5,34.0508,-84.0686
2017-04,Swansea,5,38.5507,-89.9858
2017-04,Telford,5,40.3259,-75.3274
2017-04,Tomball,5,30.0951,-95.6194
2017-04,Topanga,5,34.0965,-118.6053
2017-04,Vandalia,5,39.8791,-84.193
2017-04,Vineland,5,39.4653,-74.9981
2017-04,Wake Forest,5,35.9632,-78.514
2017-04,West Haven,5,41.2739,-72.9672
2017-04,Whippany,5,40.8233,-74.4184
2017-04,Wrightwood,5,34.3495,-117.63
2017-04,Ypsilanti,5,42.244,-83.6208
2017-04,Adairsville,4,34.3709,-84.9212
2017-04,Alvin,4,29.3872,-95.2938
2017-04,Ankeny,4,41.7288,-93.6031
2017-04,Ardsley,4,41.0134,-73.8394
2017-04,Ash Fork,4,35.2171,-112.4913
2017-04,Austell,4,33.8201,-84.6451
2017-04,Barberton,4,41.0095,-81.6037
2017-04,Batavia,4,41.8479,-88.3109
2017-04,Bayonne,4,40.6668,-74.1158
2017-04,Beaverton,4,45.4779,-122.8168
2017-04,Bel Air,4,39.5348,-76.346
2017-04,Ben Lomond,4,37.0782,-122.0881
2017-04,Bethel,4,60.7928,-161.7917
2017-04,Birdsboro,4,40.2619,-75.8099
2017-04,Briarcliff Manor,4,41.14,-73.8438
2017-04,Burleson,4,32.517,-97.3344
2017-04,Burr Ridge,4,41.7485,-87.92
2017-04,Butler,4,40.8616,-79.8962
2017-04,Cairo,4,30.879,-84.205
2017-04,Chambersburg,4,39.9315,-77.6556
2017-04,Clearlake Oaks,4,39.0218,-122.6593
2017-04,Cockeysville,4,39.4804,-76.6294
2017-04,Conley,4,33.6399,-84.3376
2017-04,Converse,4,29.5091,-98.3084
2017-04,Cutler Bay,4,25.5765,-80.3356
2017-04,Cypress,4,33.8171,-118.0386
2017-04,Dalmatia,4,40.65,-76.9027
2017-04,Davidson,4,35.484,-80.8247
2017-04,Dawsonville,4,34.4362,-84.125
2017-04,Dayville,4,41.8443,-71.8823
2017-04,Dolton,4,41.6284,-87.5979
2017-04,Donalds,4,34.3766,-82.3467
2017-04,Elkhart,4,41.6916,-85.9627
2017-04,Ellensburg,4,46.9999,-120.5475
2017-04,Ellenton,4,27.5269,-82.5258
2017-04,Elyria,4,41.376,-82.106
2017-04,Emporia,4,38.4028,-96.1932
2017-04,Enola,4,40.2908,-76.9348
2017-04,Escalon,4,37.7912,-120.9982
2017-04,Exton,4,40.0307,-75.6303
2017-04,Falmouth,4,38.3319,-77.4655
2017-04,Fillmore,4,34.3989,-118.9174
2017-04,Findlay,4,41.0469,-83.6379
2017-04,Flemington,4,40.5087,-74.8599
2017-04,Framingham,4,42.3085,-71.4368
2017-04,Fultonville,4,42.9463,-74.3704
2017-04,Gambrills,4,39.0927,-76.6511
2017-04,Gardnerville,4,38.939,-119.7369
2017-04,Gaston,4,33.818,-81.0997
2017-04,Glen Rock,4,40.9601,-74.125
2017-04,Gloucester,4,42.626,-70.6897
2017-04,Granville,4,40.0646,-82.5024
2017-04,Groton,4,45.4517,-98.1
2017-04,Guerneville,4,38.5137,-122.9894
2017-04,Hancock,4,47.1367,-88.5979
2017-04,Harper Woods,4,42.439,-82.9293
2017-04,Harrison,4,41.0236,-73.7193
2017-04,Hazel Crest,4,41.5732,-87.6899
2017-04,Hempstead,4,30.1006,-96.0777
2017-04,Herndon,4,38.9699,-77.3867
2017-04,Hilliard,4,40.0353,-83.1578
2017-04,Hyde Park,4,41.8008,-111.8121
2017-04,Islandia,4,40.8069,-73.1711
2017-04,Janesville,4,42.6854,-89.0135
2017-04,Jarrettsville,4,39.6031,-76.4752
2017-04,Kenner,4,30.0109,-90.2549
2017-04,Keyport,4,40.4328,-74.2011
2017-04,Lake Oswego,4,45.4129,-122.7004
2017-04,Landisville,4,40.0902,-76.4064
2017-04,Laurel,4,39.0949,-76.8622
2017-04,Lawrenceville,4,33.9523,-83.9932
2017-04,Leesville,4,31.1324,-93.2673
2017-04,Leominster,4,42.5209,-71.7717
2017-04,Liberty,4,39.2394,-94.4191
2017-04,Locust Grove,4,33.3446,-84.1071
2017-04,Lompoc,4,34.6618,-120.4714
2017-04,Loomis,4,38.8093,-121.1955
2017-04,Loveland,4,40.4166,-105.0623
2017-04,Lumberton,4,34.6312,-79.0186
2017-04,Madera,4,36.963,-120.0778
2017-04,Mahopac,4,41.3688,-73.7414
2017-04,Marina del Rey,4,33.9765,-118.4486
2017-04,Markham,4,41.6,-87.6904
2017-04,Marlton,4,39.9014,-74.9294
2017-04,Marshalltown,4,42.0343,-92.9068
2017-04,Maywood,4,33.9886,-118.1877
2017-04,Media,4,39.9199,-75.3889
2017-04,Meriden,4,41.5369,-72.7946
2017-04,Middleburg,4,30.0502,-81.9011
2017-04,Midway City,4,33.7452,-117.9849
2017-04,Millbury,4,41.5648,-83.4255
2017-04,Millville,4,39.3903,-75.0561
2017-04,Missouri City,4,29.563,-95.5365
2017-04,Monetta,4,33.8501,-81.61
2017-04,Monroeville,4,40.4262,-79.7605
2017-04,Napoleon,4,41.3977,-84.1244
2017-04,New Albany,4,38.309,-85.8234
2017-04,New Canaan,4,41.142,-73.4905
2017-04,New Windsor,4,39.5443,-77.1012
2017-04,Ninety Six,4,34.1696,-82.0239
2017-04,Nokomis,4,27.1241,-82.4354
2017-04,North Las Vegas,4,36.2883,-115.0888
2017-04,Norwich,4,41.5495,-72.0882
2017-04,Nuevo,4,33.8011,-117.1414
2017-04,Orange Park,4,30.1706,-81.7041
2017-04,Pacifica,4,37.6113,-122.4782
2017-04,Palatine,4,42.118,-88.043
2017-04,Palmyra,4,40.3099,-76.5943
2017-04,Parkersburg,4,39.2623,-81.542
2017-04,Parrish,4,33.7323,-87.2802
2017-04,Patchogue,4,40.7621,-73.0185
2017-04,Perry,4,32.472,-83.7283
2017-04,Perth Amboy,4,40.5202,-74.2724
2017-04,Pescadero,4,37.2507,-122.3725
2017-04,Pineville,4,31.3414,-92.4096
2017-04,Port Orchard,4,47.5163,-122.661
2017-04,Potomac,4,39.0141,-77.1943
2017-04,Powell,4,36.0358,-84.0296
2017-04,Princess Anne,4,38.2054,-75.697
2017-04,Redondo Beach,4,33.8577,-118.3765
2017-04,Reisterstown,4,39.455,-76.814
2017-04,Reno,4,39.5497,-119.8483
2017-04,Revere,4,42.4189,-71.004
2017-04,Richmond Hill,4,31.9012,-81.3125
2017-04,Ridge Spring,4,33.8453,-81.6617
2017-04,Robbins,4,41.6431,-87.7081
